diff_in,old_geoname_id,new_geoname_id,old_city_name,new_city_name,old_country_name,new_country_name,old_country_code,new_country_code,old_subdivision_codes,new_subdivision_codes
city_name,3398350,3398350,Igarapé Açu,Igarapé-Açu,Brazil,Brazil,BR,BR,PA,PA
city_name,3392088,3392088,Pindaré Mirim,Pindaré-Mirim,Brazil,Brazil,BR,BR,MA,MA
city_name,3398871,3398871,Governador Dix Sept Rosado,Governador Dix-Sept Rosado,Brazil,Brazil,BR,BR,RN,RN
city_name,3388059,3388059,São Vicente Ferrer,São Vicente Férrer,Brazil,Brazil,BR,BR,PE,PE
city_name,3402360,3402360,Ceará Mirim,Ceará-Mirim,Brazil,Brazil,BR,BR,RN,RN
city_name,3400810,3400810,Ererê,Ereré,Brazil,Brazil,BR,BR,CE,CE
city_name,2613915,2613915,Skáli,Skála,Faroe Islands,Faroe Islands,FO,FO,,
city_name,2866087,2866087,Neubukow,Schliemannstadt Neubukow,Germany,Germany,DE,DE,MV,MV
city_name,1273874,1273874,Kochi,Ernakulam,India,India,IN,IN,KL,KL
city_name,1262321,1262321,Mysore,Mysuru,India,India,IN,IN,KA,KA
city_name,1263780,1263780,Mangalore,Mangaluru,India,India,IN,IN,KA,KA
city_name,1256515,1256515,Shimoga,Shivamogga,India,India,IN,IN,KA,KA
city_name,1269920,1269920,Hubli,Hubballi,India,India,IN,IN,KA,KA
city_name,1275701,1275701,Bijapur,Vijayapura,India,India,IN,IN,KA,KA
city_name,1269935,1269935,Hospet,Hosapete,India,India,IN,IN,KA,KA
city_name,8715035,8715035,Nakano,Nakano City,Japan,Japan,JP,JP,13,13
city_name,11790394,11790394,Nerima,Nerima City,Japan,Japan,JP,JP,13,13
city_name,4006622,4006622,Escuinapa,Escuinapa de Hidalgo,Mexico,Mexico,MX,MX,SIN,SIN
city_name,1169027,1169027,New Mirpur,New Mirpur City,Pakistan,Pakistan,PK,PK,JK,JK
city_name,1161983,1161983,Rawlakot,Rawalakot,Pakistan,Pakistan,PK,PK,JK,JK
city_name,3058498,3058498,Königsberg,Nová Baňa,Slovakia,Slovakia,SK,SK,BC,BC
city_name,11703857,11703857,Providenciales,Provo,Turks and Caicos Islands,Turks and Caicos Islands,TC,TC,,
geoname_id,3573095,8533871,Pembroke Parish,Pembroke Parish,Bermuda,Bermuda,BM,BM,PB,PB
geoname_id,3573050,13353871,Sandys Parish,Sandys Parish,Bermuda,Bermuda,BM,BM,SA,SA
geoname_id,3573026,13353870,Southampton Parish,Southampton Parish,Bermuda,Bermuda,BM,BM,SH,SH
geoname_id,3573251,13353864,Devonshire Parish,Devonshire Parish,Bermuda,Bermuda,BM,BM,DS,DS
geoname_id,7615124,3466970,Cardoso,Cardoso,Brazil,Brazil,BR,BR,SP,SP
