diff_in,old_geoname_id,new_geoname_id,old_city_name,new_city_name,old_country_name,new_country_name,old_country_code,new_country_code,old_subdivision_codes,new_subdivision_codes
city_name,3889867,3889867,Espejo,Lo Espejo,Chile,Chile,CL,CL,RM,RM
city_name,8066249,8066249,Yongxing,Yongxingcun,China,China,CN,CN,GD,GD
city_name,8365712,8365712,Nanning,Nanningcun,China,China,CN,CN,GD,GD
city_name,8366199,8366199,Bianchong,Bianchongcun,China,China,CN,CN,GD,GD
city_name,6897802,6897802,Beifen,Beifencun,China,China,CN,CN,GD,GD
city_name,8066006,8066006,Dalian,Daliancun,China,China,CN,CN,GD,GD
city_name,8066230,8066230,Shaoyang,Shaoyangcun,China,China,CN,CN,GD,GD
city_name,2038333,2038333,Beishuangdong,Beishuangdongcun,China,China,CN,CN,HE,HE
city_name,1913093,1913093,Cixi,Cixicun,China,China,CN,CN,GD,GD
city_name,1913490,1913490,Gaolong,Gaolongcun,China,China,CN,CN,GD,GD
city_name,9992044,9992044,Baoshenmiao,Baoshenmiaocun,China,China,CN,CN,HE,HE
city_name,8066185,8066185,Xinyu,Xinyucun,China,China,CN,CN,GD,GD
city_name,2048018,2048018,Xi'an,Xi'ancun,China,China,CN,CN,HE,HE
city_name,8366172,8366172,Aodi,Aodicun,China,China,CN,CN,GD,GD
city_name,9991949,9991949,Changbeigou,Changbeigoucun,China,China,CN,CN,HE,HE
city_name,6922262,6922262,Jiangbian,Jiangbiancun,China,China,CN,CN,GD,GD
city_name,3193400,3193400,Petrovcy,Petrovci,Croatia,Croatia,HR,HR,16,16
city_name,2836443,2836443,Schoenwalde-Glien,Schoenwalde,Germany,Germany,DE,DE,BB,BB
city_name,1519948,1519948,Kapshagay,Konayev,Kazakhstan,Kazakhstan,KZ,KZ,ALM,ALM
city_name,1301322,1301322,Papun,Hpar Pun,Myanmar,Myanmar,MM,MM,13,13
city_name,1324570,1324570,Hlaing,Mun Hlaing,Myanmar,Myanmar,MM,MM,13,13
city_name,1168372,1168372,Padhana,Parhana,Pakistan,Pakistan,PK,PK,PB,PB
city_name,2692570,2692570,Marks Kommun,Mark Municipality,Sweden,Sweden,SE,SE,O,O
city_name,713174,713174,Artemivs'k,Bakhmut,Ukraine,Ukraine,UA,UA,14,14
city_name,616743,616743,Druzhkovka,Druzhkivka,Ukraine,Ukraine,UA,UA,14,14
geoname_id,2789697,2789698,Ophoven,Ophoven,Belgium,Belgium,BE,BE,"VLG, VLI","VLG, VLI"
geoname_id,6317771,6323847,Nova Ubirata,Nova Ubirata,Brazil,Brazil,BR,BR,MT,MT
geoname_id,3449304,6321040,Sao Desiderio,Sao Desiderio,Brazil,Brazil,BR,BR,BA,BA
geoname_id,12141560,3449293,Sao Domingos,Sao Domingos,Brazil,Brazil,BR,BR,GO,GO
geoname_id,7771981,3459431,Juranda,Juranda,Brazil,Brazil,BR,BR,PR,PR
geoname_id,3463120,6321383,Formoso,Formoso,Brazil,Brazil,BR,BR,MG,MG
geoname_id,3445689,3445688,Urucuia,Urucuia,Brazil,Brazil,BR,BR,MG,MG
geoname_id,3396828,6317428,Lagoa de Dentro,Lagoa de Dentro,Brazil,Brazil,BR,BR,PB,PB
geoname_id,12179408,3465542,Coracao de Jesus,Coracao de Jesus,Brazil,Brazil,BR,BR,MG,MG
geoname_id,3469933,3469942,Boa Esperanca,Boa Esperanca,Brazil,Brazil,BR,BR,ES,ES
geoname_id,6319433,6317800,Novo Progresso,Novo Progresso,Brazil,Brazil,BR,BR,PA,PA
geoname_id,3460516,11968844,Itupeva,Itupeva,Brazil,Brazil,BR,BR,SP,SP
geoname_id,3463605,12229353,Farroupilha,Farroupilha,Brazil,Brazil,BR,BR,RS,RS
geoname_id,6319587,3393239,Palmeirante,Palmeirante,Brazil,Brazil,BR,BR,TO,TO
geoname_id,6324275,3664716,Canutama,Canutama,Brazil,Brazil,BR,BR,AM,AM
geoname_id,3397292,6319721,Joao Lisboa,Joao Lisboa,Brazil,Brazil,BR,BR,MA,MA
geoname_id,3459531,6324009,Jussara,Jussara,Brazil,Brazil,BR,BR,GO,GO
geoname_id,6318704,3387423,Sitio Novo do Tocantins,Sitio Novo do Tocantins,Brazil,Brazil,BR,BR,TO,TO
geoname_id,6317707,6323770,Nova Andradina,Nova Andradina,Brazil,Brazil,BR,BR,MS,MS
geoname_id,6075292,12031951,Mission,Mission,Canada,Canada,CA,CA,BC,BC
geoname_id,8272768,7502669,Baimiao,Baimiao,China,China,CN,CN,JS,JS
geoname_id,10163668,10148225,Feifeng,Feifeng,China,China,CN,CN,SC,SC
geoname_id,1797587,8534427,Qinjiang,Qinjiang,China,China,CN,CN,JX,JX
geoname_id,1974566,1812395,Dongling,Dongling,China,China,CN,CN,FJ,FJ
geoname_id,1893325,1919415,Tianxin,Tianxin,China,China,CN,CN,GD,GD
geoname_id,11451247,1794779,Chaoyang,Chaoyang,China,China,CN,CN,SX,SX
geoname_id,9998752,9999333,Dagoucun,Dagoucun,China,China,CN,CN,HE,HE
geoname_id,1923333,1817314,Baitu,Baitu,China,China,CN,CN,JX,JX
geoname_id,11151638,1813455,Datong,Datong,China,China,CN,CN,ZJ,ZJ
geoname_id,11481047,7401619,Dacheng,Dacheng,China,China,CN,CN,LN,LN
geoname_id,11080768,1548617,Shuanglong,Shuanglong,China,China,CN,CN,JS,JS
geoname_id,2609991,2609990,Vra,Vra,Denmark,Denmark,DK,DK,81,81
geoname_id,2617548,2617549,Lintrup,Lintrup,Denmark,Denmark,DK,DK,83,83
geoname_id,2624361,2624360,Balle,Balle,Denmark,Denmark,DK,DK,82,82
geoname_id,2615928,2615927,Nyrup,Nyrup,Denmark,Denmark,DK,DK,85,85
geoname_id,2622299,2622298,Farup,Farup,Denmark,Denmark,DK,DK,82,82
geoname_id,2621709,2621710,Galten,Galten,Denmark,Denmark,DK,DK,82,82
geoname_id,2807200,2807201,Wittstock,Wittstock,Germany,Germany,DE,DE,BB,BB
geoname_id,2955510,2955507,Arnhofen,Arnhofen,Germany,Germany,DE,DE,BY,BY
