diff_in,old_geoname_id,new_geoname_id,old_city_name,new_city_name,old_country_name,new_country_name,old_country_code,new_country_code,old_subdivision_codes,new_subdivision_codes
city_name,8441148,8441148,Muquém de São Francisco,Muquém do São Francisco,Brazil,Brazil,BR,BR,BA,BA
city_name,3393253,3393253,Palmeira,Palmeira do Piauí,Brazil,Brazil,BR,BR,PI,PI
city_name,3448220,3448220,São Sebastião do Paraju,Alto Paraju,Brazil,Brazil,BR,BR,ES,ES
city_name,3023214,3023214,Coulounieix,Coulounieix-Chamiers,France,France,FR,FR,"NAQ, 24","NAQ, 24"
city_name,294497,294497,Kefar Warburg,Kfar Warburg,Israel,Israel,IL,IL,D,D
city_name,295729,295729,Aẖihud,Ahihud,Israel,Israel,IL,IL,Z,Z
city_name,293620,293620,Sde Neẖemya,Sde Nehemia,Israel,Israel,IL,IL,Z,Z
city_name,294546,294546,Kefar Glickson,Kfar Glickson,Israel,Israel,IL,IL,HA,HA
city_name,294534,294534,Kefar Hayyim,KfarHayyim,Israel,Israel,IL,IL,M,M
city_name,1736292,1736292,Kuala Perlis,Perlis Port,Malaysia,Malaysia,MY,MY,9,9
city_name,11054399,11054399,Bukit Bintang,Starhill,Malaysia,Malaysia,MY,MY,14,14
city_name,1734464,1734464,Kampung Jeli,Jeli,Malaysia,Malaysia,MY,MY,3,3
city_name,1713857,1713857,Saravia,Enrique B. Magalona,Philippines,Philippines,PH,PH,"06, NEC","06, NEC"
city_name,8201275,8201275,Hawr al `Anz,Hawr al 'Anz,United Arab Emirates,United Arab Emirates,AE,AE,DU,DU
city_name,4889546,4889546,De Witt,DeWitt,United States,United States,US,US,IL,IL
geoname_id,2771622,2771621,Micheldorf,Micheldorf,Austria,Austria,AT,AT,2,2
geoname_id,6318641,3398039,Sebastião Leal,Sebastião Leal,Brazil,Brazil,BR,BR,PI,PI
geoname_id,6317239,3398535,Guaribas,Guaribas,Brazil,Brazil,BR,BR,PI,PI
geoname_id,6316361,3452323,Alto Jequitibá,Alto Jequitibá,Brazil,Brazil,BR,BR,MG,MG
geoname_id,6319998,8437588,São Francisco de Assis do Piauí,São Francisco de Assis do Piauí,Brazil,Brazil,BR,BR,PI,PI
geoname_id,6317642,3387485,Moreilândia,Moreilândia,Brazil,Brazil,BR,BR,PE,PE
geoname_id,6318055,3459261,Presidente Dutra,Presidente Dutra,Brazil,Brazil,BR,BR,BA,BA
geoname_id,7615723,3450613,Saltinho,Saltinho,Brazil,Brazil,BR,BR,SP,SP
geoname_id,6316963,3468719,Cristópolis,Cristópolis,Brazil,Brazil,BR,BR,BA,BA
geoname_id,6318112,13111728,Reserva do Cabaçal,Reserva do Cabaçal,Brazil,Brazil,BR,BR,MT,MT
geoname_id,6324219,6317755,Nova Mutum,Nova Mutum,Brazil,Brazil,BR,BR,MT,MT
geoname_id,6316318,3473009,Água Doce do Norte,Água Doce do Norte,Brazil,Brazil,BR,BR,ES,ES
geoname_id,6316652,3468927,Brejolândia,Brejolândia,Brazil,Brazil,BR,BR,BA,BA
geoname_id,6323793,6316343,Alta Floresta,Alta Floresta,Brazil,Brazil,BR,BR,MT,MT
geoname_id,3452380,3452379,Pratápolis,Pratápolis,Brazil,Brazil,BR,BR,MG,MG
geoname_id,6317806,3446027,Novo Triunfo,Novo Triunfo,Brazil,Brazil,BR,BR,BA,BA
geoname_id,6317925,3392369,Penaforte,Penaforte,Brazil,Brazil,BR,BR,CE,CE
geoname_id,6318761,3460692,Teofilândia,Teofilândia,Brazil,Brazil,BR,BR,BA,BA
geoname_id,6316505,3405428,Barra de Santana,Barra de Santana,Brazil,Brazil,BR,BR,PB,PB
geoname_id,6316979,3401235,Curral Novo do Piauí,Curral Novo do Piauí,Brazil,Brazil,BR,BR,PI,PI
geoname_id,3445650,3445651,Utinga,Utinga,Brazil,Brazil,BR,BR,BA,BA
geoname_id,6318594,3448305,São Roque do Canaã,São Roque do Canaã,Brazil,Brazil,BR,BR,ES,ES
geoname_id,3390293,3390289,Rio Grande do Piauí,Rio Grande do Piauí,Brazil,Brazil,BR,BR,PI,PI
geoname_id,6317848,3393316,Pajeú do Piauí,Pajeú do Piauí,Brazil,Brazil,BR,BR,PI,PI
geoname_id,3394745,12958483,Mocajuba,Mocajuba,Brazil,Brazil,BR,BR,PA,PA
geoname_id,6323990,3461151,Ipameri,Ipameri,Brazil,Brazil,BR,BR,GO,GO
geoname_id,13032817,3451833,Rancho Queimado,Rancho Queimado,Brazil,Brazil,BR,BR,SC,SC
geoname_id,6318874,3445344,Venda Nova do Imigrante,Venda Nova do Imigrante,Brazil,Brazil,BR,BR,ES,ES
geoname_id,3394661,6319427,Moju,Moju,Brazil,Brazil,BR,BR,PA,PA
