diff_in,old_geoname_id,new_geoname_id,old_city_name,new_city_name,old_country_name,new_country_name,old_country_code,new_country_code,old_subdivision_codes,new_subdivision_codes
city_name,2775768,2775768,Hohenau,Hohenau an der March,Austria,Austria,AT,AT,3,3
city_name,3073152,3073152,Kostelec nad Černými Lesy,Kostelec nad Černými lesy,Czechia,Czechia,CZ,CZ,"20, 209","20, 209"
city_name,3066072,3066072,Skalice,Skalice u České Lípy,Czechia,Czechia,CZ,CZ,"51, 511","51, 511"
city_name,3079124,3079124,Bohunice,Brno-Bohunice,Czechia,Czechia,CZ,CZ,"64, 642","64, 642"
city_name,655958,655958,Järvenpää,Jarvenpaa,Finland,Finland,FI,FI,18,18
city_name,3019871,3019871,Er,Err,France,France,FR,FR,"OCC, 66","OCC, 66"
city_name,2915283,2915283,Groß Meckelsen,Gross Meckelsen,Germany,Germany,DE,DE,NI,NI
city_name,92877,92877,Nineveh,Nineveh Governorate,Iraq,Iraq,IQ,IQ,NI,NI
city_name,9194273,9194273,Nevve Ziv,Neve Ziv,Israel,Israel,IL,IL,Z,Z
city_name,3218565,3218565,Rasùn di Sotto,Rasun di Sotto,Italy,Italy,IT,IT,"32, BZ","32, BZ"
city_name,1849675,1849675,Tsukiyono,Minakami,Japan,Japan,JP,JP,10,10
city_name,3980390,3980390,Venustiano Carranza,San Pedro Cahro,Mexico,Mexico,MX,MX,MIC,MIC
city_name,8710288,8710288,Braulio Hernández Aguirre,Braulio Fernández Aguirre,Mexico,Mexico,MX,MX,COA,COA
city_name,1720151,1720151,Caloocan City,Caloocan,Philippines,Philippines,PH,PH,0,0
city_name,8168336,8168336,Mierzyn k. Szczecina,Mierzyn,Poland,Poland,PL,PL,32,32
city_name,3057889,3057889,Rastice,Zlaté Klasy,Slovakia,Slovakia,SK,SK,TA,TA
city_name,952200,952200,Still Bay,Stilbaai,South Africa,South Africa,ZA,ZA,WC,WC
country_name,3513563,3513563,Kralendijk,Kralendijk,"Bonaire, Sint Eustatius, and Saba","Bonaire, Sint Eustatius and Saba",BQ,BQ,BO,BO
country_name,3513173,3513173,The Bottom,The Bottom,"Bonaire, Sint Eustatius, and Saba","Bonaire, Sint Eustatius and Saba",BQ,BQ,SA,SA
country_name,3513426,3513426,Oranjestad,Oranjestad,"Bonaire, Sint Eustatius, and Saba","Bonaire, Sint Eustatius and Saba",BQ,BQ,SE,SE
country_name,3513768,3513768,Dorp Antriol,Dorp Antriol,"Bonaire, Sint Eustatius, and Saba","Bonaire, Sint Eustatius and Saba",BQ,BQ,BO,BO
country_name,203312,203312,,,DR Congo,Congo (DRC),CD,CD,,
country_name,2314302,2314302,Kinshasa,Kinshasa,DR Congo,Congo (DRC),CD,CD,KN,KN
country_name,216281,216281,Goma,Goma,DR Congo,Congo (DRC),CD,CD,NK,NK
country_name,217831,217831,Bukavu,Bukavu,DR Congo,Congo (DRC),CD,CD,SK,SK
country_name,212902,212902,Kindu,Kindu,DR Congo,Congo (DRC),CD,CD,MA,MA
country_name,922704,922704,Lubumbashi,Lubumbashi,DR Congo,Congo (DRC),CD,CD,HK,HK
country_name,217695,217695,Bunia,Bunia,DR Congo,Congo (DRC),CD,CD,IT,IT
country_name,922773,922773,Kolwezi,Kolwezi,DR Congo,Congo (DRC),CD,CD,LU,LU
country_name,6697854,6697854,De Knipe,De Knipe,The Netherlands,Netherlands,NL,NL,FR,FR
country_name,2747858,2747858,Rucphen,Rucphen,The Netherlands,Netherlands,NL,NL,NB,NB
country_name,2748023,2748023,Rodenrijs,Rodenrijs,The Netherlands,Netherlands,NL,NL,ZH,ZH
country_name,2745503,2745503,Vinkel,Vinkel,The Netherlands,Netherlands,NL,NL,NB,NB
country_name,6692371,6692371,Jubbega,Jubbega,The Netherlands,Netherlands,NL,NL,FR,FR
country_name,2747322,2747322,Silvolde,Silvolde,The Netherlands,Netherlands,NL,NL,GE,GE
country_name,2747891,2747891,Rotterdam,Rotterdam,The Netherlands,Netherlands,NL,NL,ZH,ZH
country_name,2747339,2747339,Siegerswoude,Siegerswoude,The Netherlands,Netherlands,NL,NL,FR,FR
country_name,2755434,2755434,Gorinchem,Gorinchem,The Netherlands,Netherlands,NL,NL,ZH,ZH
country_name,2745298,2745298,Voorst,Voorst,The Netherlands,Netherlands,NL,NL,GE,GE
country_name,2747603,2747603,Schettens,Schettens,The Netherlands,Netherlands,NL,NL,FR,FR
country_name,2759794,2759794,Amsterdam,Amsterdam,The Netherlands,Netherlands,NL,NL,NH,NH
country_name,2749058,2749058,Oudemolen,Oudemolen,The Netherlands,Netherlands,NL,NL,NB,NB
country_name,2746198,2746198,Toornwerd,Toornwerd,The Netherlands,Netherlands,NL,NL,GR,GR
country_name,2759162,2759162,Berg,Berg,The Netherlands,Netherlands,NL,NL,NB,NB
country_name,2758108,2758108,Bunne,Bunne,The Netherlands,Netherlands,NL,NL,DR,DR
country_name,2747515,2747515,Schoonebeek,Schoonebeek,The Netherlands,Netherlands,NL,NL,DR,DR
country_name,2748000,2748000,Roermond,Roermond,The Netherlands,Netherlands,NL,NL,LI,LI
country_name,2750358,2750358,Nieuw-Dijk,Nieuw-Dijk,The Netherlands,Netherlands,NL,NL,GE,GE
country_name,2752923,2752923,Kerkrade,Kerkrade,The Netherlands,Netherlands,NL,NL,LI,LI
country_name,2744483,2744483,Wijk bij Duurstede,Wijk bij Duurstede,The Netherlands,Netherlands,NL,NL,UT,UT
country_name,2746860,2746860,Stadskanaal,Stadskanaal,The Netherlands,Netherlands,NL,NL,GR,GR
country_name,2749446,2749446,Oosterhuizen,Oosterhuizen,The Netherlands,Netherlands,NL,NL,GE,GE
country_name,2754848,2754848,Harderwijk,Harderwijk,The Netherlands,Netherlands,NL,NL,GE,GE
country_name,2753465,2753465,Huizerhoogt,Huizerhoogt,The Netherlands,Netherlands,NL,NL,NH,NH
country_name,2752824,2752824,Kinnum,Kinnum,The Netherlands,Netherlands,NL,NL,FR,FR
country_name,2749812,2749812,Noordwijk-Binnen,Noordwijk-Binnen,The Netherlands,Netherlands,NL,NL,ZH,ZH
country_name,2757989,2757989,Castricum aan Zee,Castricum aan Zee,The Netherlands,Netherlands,NL,NL,NH,NH
country_name,2751299,2751299,Maasdam,Maasdam,The Netherlands,Netherlands,NL,NL,ZH,ZH
country_name,2759308,2759308,Bears,Bears,The Netherlands,Netherlands,NL,NL,FR,FR
