diff_in,old_geoname_id,new_geoname_id,old_city_name,new_city_name,old_country_name,new_country_name,old_country_code,new_country_code,old_subdivision_codes,new_subdivision_codes
city_name,3837702,3837702,San Fernando del Valle de Catamarca,Catamarca,Argentina,Argentina,AR,AR,K,K
city_name,8219727,8219727,Arcadia Village,Arcadia Bay,Australia,Australia,AU,AU,QLD,QLD
city_name,6067265,6067265,Martins River,Martin's River,Canada,Canada,CA,CA,NS,NS
city_name,2953481,2953481,Baden-Württemberg,Baden-Wurttemberg,Germany,Germany,DE,DE,BW,BW
city_name,1819400,1819400,Ma On Shan Tsuen,Ma On Shan,Hong Kong,Hong Kong,HK,HK,NST,NST
city_name,1863528,1863528,Gotenba,Gotemba,Japan,Japan,JP,JP,22,22
city_name,3125098,3125098,Ciano,Cianu,Spain,Spain,ES,ES,"AS, O","AS, O"
city_name,3107404,3107404,Tuilla,Tiuya/Tuilla,Spain,Spain,ES,ES,"AS, O","AS, O"
city_name,6694300,6694300,El entrego,L'Entregu/El Entrego,Spain,Spain,ES,ES,"AS, O","AS, O"
city_name,2639845,2639845,Purfleet,Purfleet-on-Thames,United Kingdom,United Kingdom,GB,GB,"ENG, THR","ENG, THR"
geoname_id,2168087,8614218,Dunmore,Dunmore,Australia,Australia,AU,AU,NSW,NSW
geoname_id,2774363,2774360,Kirchstetten,Kirchstetten,Austria,Austria,AT,AT,3,3
geoname_id,2764918,2764916,Sonnberg,Sonnberg,Austria,Austria,AT,AT,3,3
geoname_id,2604124,2772669,Lengau,Lengau,Austria,Austria,AT,AT,4,4
geoname_id,2764367,2764366,Stetten,Stetten,Austria,Austria,AT,AT,3,3
geoname_id,2783046,3321894,Ach,Ach,Austria,Austria,AT,AT,4,4
geoname_id,2776857,2776855,Harmannsdorf,Harmannsdorf,Austria,Austria,AT,AT,3,3
geoname_id,2774363,2774362,Kirchstetten,Kirchstetten,Austria,Austria,AT,AT,3,3
geoname_id,2769079,2769078,Pernegg,Pernegg,Austria,Austria,AT,AT,3,3
geoname_id,2764201,2764190,Strass,Strass,Austria,Austria,AT,AT,3,3
geoname_id,2777164,2777159,Haag,Haag,Austria,Austria,AT,AT,3,3
geoname_id,2769075,2769074,Pernersdorf,Pernersdorf,Austria,Austria,AT,AT,3,3
geoname_id,2607527,11903673,Mitterberg,Mitterberg,Austria,Austria,AT,AT,6,6
geoname_id,2782440,2782439,Arbing,Arbing,Austria,Austria,AT,AT,4,4
geoname_id,2777162,2777159,Haag,Haag,Austria,Austria,AT,AT,3,3
geoname_id,2776824,2776820,Hart,Hart,Austria,Austria,AT,AT,3,3
geoname_id,2775756,2775755,Hohenberg,Hohenberg,Austria,Austria,AT,AT,3,3
geoname_id,8469377,3446818,Taquaral,Taquaral,Brazil,Brazil,BR,BR,SP,SP
geoname_id,3447118,3447117,Tabuleiro,Tabuleiro,Brazil,Brazil,BR,BR,MG,MG
geoname_id,12108275,3455638,Santa Barbara,Santa Barbara,Brazil,Brazil,BR,BR,BA,BA
geoname_id,11959882,3446171,Tres Barras,Tres Barras,Brazil,Brazil,BR,BR,SC,SC
geoname_id,8602676,6317696,Nossa Senhora de Nazare,Nossa Senhora de Nazare,Brazil,Brazil,BR,BR,PI,PI
geoname_id,3455119,7593768,Paraiso,Paraiso,Brazil,Brazil,BR,BR,SP,SP
